WKT,OBJECTID,COD_ESTACI,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (184316.999973356 4460846.00004026)","2490",TACC573045,0.23166666667,≤ 5 mg/L NO3,184317.00000000000,4460846.00000000000,"30",CHT
"POINT (221780.999970569 4473316.99997829)","2491",TACC574001,0.80766666667,≤ 5 mg/L NO3,221781.00000000000,4473317.00000000000,"30",CHT
"POINT (212227.000041252 4453567.00003073)","2492",TACC574039,0.22400000000,≤ 5 mg/L NO3,212227.00000000000,4453567.00000000000,"30",CHT
"POINT (215159.000015126 4454190.99995309)","2493",TACC574071,1.01154545455,≤ 5 mg/L NO3,215159.00000000000,4454191.00000000000,"30",CHT
"POINT (259894.999967744 4461494.9999707)","2494",TACC576125,0.22166666667,≤ 5 mg/L NO3,259895.00000000000,4461495.00000000000,"30",CHT
"POINT (214362.999970799 4445132.99996945)","2495",TACC597055,0.25545454546,≤ 5 mg/L NO3,214363.00000000000,4445133.00000000000,"30",CHT
"POINT (217232.000014005 4446288.99998266)","2496",TACC597998,0.58650000000,≤ 5 mg/L NO3,217232.00000000000,4446289.00000000000,"30",CHT
"POINT (240491.999957548 4445391.00001402)","2497",TACC598146,0.27500000000,≤ 5 mg/L NO3,240492.00000000000,4445391.00000000000,"30",CHT
"POINT (244255.000024761 4434264.99995892)","2498",TACC598246,0.51933333333,≤ 5 mg/L NO3,244255.00000000000,4434265.00000000000,"30",CHT
"POINT (277543.000036009 4438380.9999996)","2499",TACC599001,0.31833333333,≤ 5 mg/L NO3,277543.00000000000,4438381.00000000000,"30",CHT
"POINT (262978.999976302 4440484.00004686)","2500",TACC599002,0.22690000000,≤ 5 mg/L NO3,262979.00000000000,4440484.00000000000,"30",CHT
"POINT (261539.00003231 4448274.00001508)","2501",TACC599231,0.27216666667,≤ 5 mg/L NO3,261539.00000000000,4448274.00000000000,"30",CHT
"POINT (174451.000026238 4427633.00001043)","2502",TACC620005,0.31433333333,≤ 5 mg/L NO3,174451.00000000000,4427633.00000000000,"30",CHT
"POINT (176940.99998678 4418851.99999125)","2503",TACC620006,0.48583333333,≤ 5 mg/L NO3,176941.00000000000,4418852.00000000000,"30",CHT
"POINT (188462.999991156 4425737.00000065)","2504",TACC621001,0.36833333333,≤ 5 mg/L NO3,188463.00000000000,4425737.00000000000,"30",CHT
"POINT (208196.000016842 4415900.00000272)","2505",TACC622002,1.84333333333,≤ 5 mg/L NO3,208196.00000000000,4415900.00000000000,"30",CHT
"POINT (229920.00003356 4415206.00001371)","2506",TACC623010,0.23250000000,≤ 5 mg/L NO3,229920.00000000000,4415206.00000000000,"30",CHT
"POINT (242696.999994002 4431317.00003595)","2507",TACC623027,0.86366666667,≤ 5 mg/L NO3,242697.00000000000,4431317.00000000000,"30",CHT
"POINT (168431.999983639 4400317.99995275)","2508",TACC648003,0.59500000000,≤ 5 mg/L NO3,168432.00000000000,4400318.00000000000,"30",CHT
"POINT (173412.999997922 4400800.00001461)","2509",TACC649009,0.28316666667,≤ 5 mg/L NO3,173413.00000000000,4400800.00000000000,"30",CHT
"POINT (215886.999971733 4396484.99997431)","2510",TACC650020,0.93483333333,≤ 5 mg/L NO3,215887.00000000000,4396485.00000000000,"30",CHT
"POINT (211910.999981317 4411026.99998126)","2511",TACC650021,0.48709090909,≤ 5 mg/L NO3,211911.00000000000,4411027.00000000000,"30",CHT
"POINT (242807.000017836 4406576.99995148)","2512",TACC651001,0.25166666667,≤ 5 mg/L NO3,242807.00000000000,4406577.00000000000,"30",CHT
"POINT (234658.999999292 4414082.99996729)","2513",TACC651012,0.71358333333,≤ 5 mg/L NO3,234659.00000000000,4414083.00000000000,"30",CHT
"POINT (220448.000047785 4414337.00002311)","2514",TACC651999,0.35333333333,≤ 5 mg/L NO3,220448.00000000000,4414337.00000000000,"30",CHT
"POINT (268829.999963734 4397544.99997999)","2515",TACC652995,1.65536363636,≤ 5 mg/L NO3,268830.00000000000,4397545.00000000000,"30",CHT
"POINT (307155.000007766 4397657.99994996)","2516",TACC653995,0.36600000000,≤ 5 mg/L NO3,307155.00000000000,4397658.00000000000,"30",CHT
"POINT (288883.000043991 4400799.99999856)","2517",TACC653996,1.28542857143,≤ 5 mg/L NO3,288883.00000000000,4400800.00000000000,"30",CHT
"POINT (295992.000015139 4400200.99996059)","2518",TACC653998,0.49825000000,≤ 5 mg/L NO3,295992.00000000000,4400201.00000000000,"30",CHT
"POINT (286796.00004947 4395809.9999999)","2519",TACC653999,8.08727272727,> 5 - 25 mg/L NO3,286796.00000000000,4395810.00000000000,"30",CHT
"POINT (120924.000000136 4394748.00003272)","2520",TACC674001,0.27650000000,≤ 5 mg/L NO3,120924.00000000000,4394748.00000000000,"30",CHT
"POINT (115481.999975561 4396944.00004939)","2521",TACC674002,0.31416666667,≤ 5 mg/L NO3,115482.00000000000,4396944.00000000000,"30",CHT
"POINT (136004.999984685 4391630.00000145)","2522",TACC675999,0.32750000000,≤ 5 mg/L NO3,136005.00000000000,4391630.00000000000,"30",CHT
"POINT (150568.999967973 4382750.99995928)","2523",TACC676001,0.41000000000,≤ 5 mg/L NO3,150569.00000000000,4382751.00000000000,"30",CHT
"POINT (149259.000032312 4376991.00003219)","2524",TACC676002,0.22181818182,≤ 5 mg/L NO3,149259.00000000000,4376991.00000000000,"30",CHT
"POINT (192186.999992698 4396238.0000034)","2525",TACC677001,1.39333333333,≤ 5 mg/L NO3,192187.00000000000,4396238.00000000000,"30",CHT
"POINT (180506.000002025 4391978.99997853)","2526",TACC677006,0.32500000000,≤ 5 mg/L NO3,180506.00000000000,4391979.00000000000,"30",CHT
"POINT (190088.999994378 4394120.00004016)","2527",TACC677017,0.79416666667,≤ 5 mg/L NO3,190089.00000000000,4394120.00000000000,"30",CHT
"POINT (226144.999997663 4391233.99997149)","2528",TACC678001,0.55191666667,≤ 5 mg/L NO3,226145.00000000000,4391234.00000000000,"30",CHT
"POINT (235609.999954891 4378284.99997275)","2529",TACC679001,1.04775000000,≤ 5 mg/L NO3,235610.00000000000,4378285.00000000000,"30",CHT
"POINT (276707.999969473 4392976.99997386)","2530",TACC680003,0.36008333333,≤ 5 mg/L NO3,276708.00000000000,4392977.00000000000,"30",CHT
"POINT (311905.999968362 4390873.00003341)","2531",TACC681052,0.47500000000,≤ 5 mg/L NO3,311906.00000000000,4390873.00000000000,"30",CHT
"POINT (137492.000015127 4366498.99998104)","2532",TACC701003,0.80633333333,≤ 5 mg/L NO3,137492.00000000000,4366499.00000000000,"30",CHT
"POINT (156875.999973568 4375590.00000771)","2533",TACC702001,0.41000000000,≤ 5 mg/L NO3,156876.00000000000,4375590.00000000000,"30",CHT
"POINT (182477.000042593 4369295.99994929)","2534",TACC703015,0.86000000000,≤ 5 mg/L NO3,182477.00000000000,4369296.00000000000,"30",CHT
"POINT (247338.999949069 4365303.99996111)","2535",TACC705002,0.67166666667,≤ 5 mg/L NO3,247339.00000000000,4365304.00000000000,"30",CHT
"POINT (267814.000019306 4370986.9999759)","2536",TACC706003,1.96650000000,≤ 5 mg/L NO3,267814.00000000000,4370987.00000000000,"30",CHT
"POINT (275739.999995988 4364110.999981)","2537",TACC706006,0.32716666667,≤ 5 mg/L NO3,275740.00000000000,4364111.00000000000,"30",CHT
"POINT (221308.00000658 4356716.99997981)","2538",TACC729003,0.36000000000,≤ 5 mg/L NO3,221308.00000000000,4356717.00000000000,"30",CHT
"POINT (231755.99999628 4355939.99995664)","2539",TACC730003,0.47333333333,≤ 5 mg/L NO3,231756.00000000000,4355940.00000000000,"30",CHT
"POINT (239447.99997229 4348200.00003106)","2540",TACC730999,0.31666666667,≤ 5 mg/L NO3,239448.00000000000,4348200.00000000000,"30",CHT
"POINT (514898.000025425 4547202.00003007)","2541",TAGU461049,20.29090909090,> 5 - 25 mg/L NO3,514898.00000000000,4547202.00000000000,"30",CHT
"POINT (519715.00000709 4498319.00004419)","2542",TAGU537105,36.69230769230,> 25 mg/L NO3,519715.00000000000,4498319.00000000000,"30",CHT
"POINT (410012.999965753 4513444.99998158)","2543",TAM508001,0.22250000000,≤ 5 mg/L NO3,410013.00000000000,4513445.00000000000,"30",CHT
"POINT (430374.999968141 4513903.00002318)","2544",TAM509044,0.34444444444,≤ 5 mg/L NO3,430375.00000000000,4513903.00000000000,"30",CHT
"POINT (399135.000034448 4495826.99995677)","2545",TAM532023,2.06333333333,≤ 5 mg/L NO3,399135.00000000000,4495827.00000000000,"30",CHT
"POINT (250102.000033876 4497145.99997635)","2546",TASA527005,0.21833333333,≤ 5 mg/L NO3,250102.00000000000,4497146.00000000000,"30",CHT
"POINT (236967.000019308 4480995.99998357)","2547",TASA552116,0.52750000000,≤ 5 mg/L NO3,236967.00000000000,4480996.00000000000,"30",CHT
"POINT (329804.999952256 4430243.99995498)","2548",TATO601034,0.81800000000,≤ 5 mg/L NO3,329805.00000000000,4430244.00000000000,"30",CHT
"POINT (347797.000047271 4439996.99998249)","2549",TATO602032,0.62383333333,≤ 5 mg/L NO3,347797.00000000000,4439997.00000000000,"30",CHT
"POINT (350062.999952717 4443968.99995908)","2550",TATO602999,0.29750000000,≤ 5 mg/L NO3,350063.00000000000,4443969.00000000000,"30",CHT
"POINT (333403.00003127 4385493.99995742)","2551",TATO682001,0.39433333333,≤ 5 mg/L NO3,333403.00000000000,4385494.00000000000,"30",CHT
"POINT (314333.000023677 4383485.00003429)","2552",TATO682006,0.82325000000,≤ 5 mg/L NO3,314333.00000000000,4383485.00000000000,"30",CHT
"POINT (314579.000047227 4384313.99998717)","2553",TATO682007,0.21500000000,≤ 5 mg/L NO3,314579.00000000000,4384314.00000000000,"30",CHT
"POINT (314232.000004153 4384796.99996368)","2554",TATO682008,0.74441666667,≤ 5 mg/L NO3,314232.00000000000,4384797.00000000000,"30",CHT
"POINT (380197.999964541 4383565.99997403)","2555",TATO684001,0.36409090909,≤ 5 mg/L NO3,380198.00000000000,4383566.00000000000,"30",CHT
"POINT (825744.999959082 4551278.00000062)","2556","010001000",4.80300000000,≤ 5 mg/L NO3,825745.00000000000,4551278.00000000000,"30",CIC
"POINT (831772.999979513 4561382.99999247)","2557","020002000",2.68569230769,≤ 5 mg/L NO3,831773.00000000000,4561383.00000000000,"30",CIC
"POINT (839342.000034553 4568625.9999876)","2558","040001000",7.21666666667,> 5 - 25 mg/L NO3,839342.00000000000,4568626.00000000000,"30",CIC
"POINT (975997.999966117 4679279.99999643)","2559","045040100",2.56363636364,≤ 5 mg/L NO3,975998.00000000000,4679280.00000000000,"30",CIC
"POINT (837724.000041045 4590423.99997081)","2560","050001000",5.75833333333,> 5 - 25 mg/L NO3,837724.00000000000,4590424.00000000000,"30",CIC
"POINT (844376.000011288 4590488.99996814)","2561","050003000",7.20833333333,> 5 - 25 mg/L NO3,844376.00000000000,4590489.00000000000,"30",CIC
"POINT (849247.000005339 4589118.00003863)","2562","050004000",27.66666666670,> 25 mg/L NO3,849247.00000000000,4589118.00000000000,"30",CIC
"POINT (849902.999988077 4584458.00004828)","2563","050005000",12.50000000000,> 5 - 25 mg/L NO3,849903.00000000000,4584458.00000000000,"30",CIC
"POINT (845615.999965882 4580915.00004865)","2564","050006000",2.50000000000,≤ 5 mg/L NO3,845616.00000000000,4580915.00000000000,"30",CIC
"POINT (853542.999983178 4577371.0000438)","2565","050007000",3.42500000000,≤ 5 mg/L NO3,853543.00000000000,4577371.00000000000,"30",CIC
"POINT (853768.999954474 4576673.00001975)","2566","050008000",18.68333333330,> 5 - 25 mg/L NO3,853769.00000000000,4576673.00000000000,"30",CIC
"POINT (854762.000027721 4571995.9999595)","2567","050009000",8.20833333333,> 5 - 25 mg/L NO3,854762.00000000000,4571996.00000000000,"30",CIC
"POINT (855646.000020013 4573407.99995391)","2568","050010000",13.61666666670,> 5 - 25 mg/L NO3,855646.00000000000,4573408.00000000000,"30",CIC
"POINT (848626.000017643 4576103.00003126)","2569","050011000",5.19166666667,> 5 - 25 mg/L NO3,848626.00000000000,4576103.00000000000,"30",CIC
"POINT (855228.999967307 4564687.99998401)","2570","050014000",10.23333333330,> 5 - 25 mg/L NO3,855229.00000000000,4564688.00000000000,"30",CIC
"POINT (855965.999982466 4570551.99998925)","2571","050014500",8.96666666667,> 5 - 25 mg/L NO3,855966.00000000000,4570552.00000000000,"30",CIC
"POINT (866621.0000034 4600966.00003274)","2572","060001000",18.30000000000,> 5 - 25 mg/L NO3,866621.00000000000,4600966.00000000000,"30",CIC
"POINT (864918.99997385 4577375.00002761)","2573","060002000",7.08000000000,> 5 - 25 mg/L NO3,864919.00000000000,4577375.00000000000,"30",CIC
"POINT (861684.000012045 4592846.99998543)","2574","060003000",7.77500000000,> 5 - 25 mg/L NO3,861684.00000000000,4592847.00000000000,"30",CIC
"POINT (864972.00004452 4585597.99999308)","2575","060004000",4.15000000000,≤ 5 mg/L NO3,864972.00000000000,4585598.00000000000,"30",CIC
"POINT (863006.999994243 4569760.00002835)","2576","060006000",0.17500000000,≤ 5 mg/L NO3,863007.00000000000,4569760.00000000000,"30",CIC
"POINT (882900.999989537 4580578.00003077)","2577","070001000",37.15000000000,> 25 mg/L NO3,882901.00000000000,4580578.00000000000,"30",CIC
"POINT (885856.000014147 4592748.00001785)","2578","080001000",6.92500000000,> 5 - 25 mg/L NO3,885856.00000000000,4592748.00000000000,"30",CIC
"POINT (889838.9999723 4587376.00001238)","2579","080002000",23.15555555560,> 5 - 25 mg/L NO3,889839.00000000000,4587376.00000000000,"30",CIC
"POINT (878393.999993694 4594582.99996082)","2580","080003000",15.12500000000,> 5 - 25 mg/L NO3,878394.00000000000,4594583.00000000000,"30",CIC
"POINT (891421.000019127 4588054.0000474)","2581","080004000",9.71000000000,> 5 - 25 mg/L NO3,891421.00000000000,4588054.00000000000,"30",CIC
"POINT (888481.000032214 4580057.00001481)","2582","080005000",21.66666666670,> 5 - 25 mg/L NO3,888481.00000000000,4580057.00000000000,"30",CIC
"POINT (887507.999983993 4579274.99996146)","2583","080006000",2.50000000000,≤ 5 mg/L NO3,887508.00000000000,4579275.00000000000,"30",CIC
"POINT (889046.999998038 4577438.99999916)","2584","080007000",0.57500000000,≤ 5 mg/L NO3,889047.00000000000,4577439.00000000000,"30",CIC
"POINT (910418.999996618 4690459.00003739)","2585","100001000",3.32500000000,≤ 5 mg/L NO3,910419.00000000000,4690459.00000000000,"30",CIC
"POINT (903867.999997373 4687399.00003977)","2586","100002000",2.50000000000,≤ 5 mg/L NO3,903868.00000000000,4687399.00000000000,"30",CIC
"POINT (900109.999984614 4690930.00002467)","2587","100004000",2.50000000000,≤ 5 mg/L NO3,900110.00000000000,4690930.00000000000,"30",CIC
"POINT (902017.999975312 4685234.9999964)","2588","100005000",2.50000000000,≤ 5 mg/L NO3,902018.00000000000,4685235.00000000000,"30",CIC
"POINT (899166.000030706 4686140.00002991)","2589","100006000",2.50000000000,≤ 5 mg/L NO3,899166.00000000000,4686140.00000000000,"30",CIC
"POINT (901403.000023339 4679750.00000529)","2590","100007000",1.06666666667,≤ 5 mg/L NO3,901403.00000000000,4679750.00000000000,"30",CIC
"POINT (901289.000011278 4677597.99998109)","2591","100008000",2.50000000000,≤ 5 mg/L NO3,901289.00000000000,4677598.00000000000,"30",CIC
"POINT (908457.999954666 4675977.00002879)","2592","100009000",2.50000000000,≤ 5 mg/L NO3,908458.00000000000,4675977.00000000000,"30",CIC
"POINT (903570.00003506 4673048.00001791)","2593","100011000",2.50000000000,≤ 5 mg/L NO3,903570.00000000000,4673048.00000000000,"30",CIC
"POINT (899979.000045496 4673309.00004042)","2594","100012000",2.71666666667,≤ 5 mg/L NO3,899979.00000000000,4673309.00000000000,"30",CIC
"POINT (905055.999957699 4652681.00004545)","2595","100013000",2.50000000000,≤ 5 mg/L NO3,905056.00000000000,4652681.00000000000,"30",CIC
"POINT (900512.000011069 4667696.99997691)","2596","100016000",22.42500000000,> 5 - 25 mg/L NO3,900512.00000000000,4667697.00000000000,"30",CIC
"POINT (905522.000017089 4666951.99997677)","2597","100017000",16.16666666670,> 5 - 25 mg/L NO3,905522.00000000000,4666952.00000000000,"30",CIC
"POINT (902335.000008075 4663242.99996223)","2598","100019000",12.62500000000,> 5 - 25 mg/L NO3,902335.00000000000,4663243.00000000000,"30",CIC
"POINT (913627.99999047 4665180.00002589)","2599","100021000",2.50000000000,≤ 5 mg/L NO3,913628.00000000000,4665180.00000000000,"30",CIC
"POINT (904905.00001515 4653283.99995024)","2600","100022000",2.50000000000,≤ 5 mg/L NO3,904905.00000000000,4653284.00000000000,"30",CIC
"POINT (903953.000037221 4653722.0000198)","2601","100023000",4.05555555556,≤ 5 mg/L NO3,903953.00000000000,4653722.00000000000,"30",CIC
"POINT (903026.000022485 4648655.99996036)","2602","100025000",28.01111111110,> 25 mg/L NO3,903026.00000000000,4648656.00000000000,"30",CIC
"POINT (906646.999993118 4643023.00000578)","2603","100026000",5.06250000000,> 5 - 25 mg/L NO3,906647.00000000000,4643023.00000000000,"30",CIC
"POINT (907061.000018151 4641120.99995749)","2604","100027000",2.50000000000,≤ 5 mg/L NO3,907061.00000000000,4641121.00000000000,"30",CIC
"POINT (913829.999979042 4646529.00000213)","2605","100028000",21.70833333330,> 5 - 25 mg/L NO3,913830.00000000000,4646529.00000000000,"30",CIC
"POINT (918776.999967693 4662101.99999937)","2606","100031000",6.25454545455,> 5 - 25 mg/L NO3,918777.00000000000,4662102.00000000000,"30",CIC
"POINT (921890.000045118 4659157.00004315)","2607","100032000",32.24166666670,> 25 mg/L NO3,921890.00000000000,4659157.00000000000,"30",CIC
"POINT (917321.999979544 4657004.99995968)","2608","100033000",27.08181818180,> 25 mg/L NO3,917322.00000000000,4657005.00000000000,"30",CIC
"POINT (913266.999976752 4648272.00003318)","2609","100034000",14.67142857140,> 5 - 25 mg/L NO3,913267.00000000000,4648272.00000000000,"30",CIC
"POINT (911513.000037688 4640651.99995461)","2610","100035000",17.84166666670,> 5 - 25 mg/L NO3,911513.00000000000,4640652.00000000000,"30",CIC
"POINT (912580.999954401 4643271.99996345)","2611","100036000",5.50833333333,> 5 - 25 mg/L NO3,912581.00000000000,4643272.00000000000,"30",CIC
"POINT (912318.999980908 4639326.99997371)","2612","100038000",14.84000000000,> 5 - 25 mg/L NO3,912319.00000000000,4639327.00000000000,"30",CIC
"POINT (907158.000032464 4632255.99999296)","2613","100040000",3.49166666667,≤ 5 mg/L NO3,907158.00000000000,4632256.00000000000,"30",CIC
"POINT (917051.99995634 4636532.00002692)","2614","100041000",6.59166666667,> 5 - 25 mg/L NO3,917052.00000000000,4636532.00000000000,"30",CIC
"POINT (908302.999970295 4634779.99996524)","2615","100043000",4.17500000000,≤ 5 mg/L NO3,908303.00000000000,4634780.00000000000,"30",CIC
"POINT (905784.999993747 4631465.99998634)","2616","100044000",26.07500000000,> 25 mg/L NO3,905785.00000000000,4631466.00000000000,"30",CIC
"POINT (911018.000007464 4629334.00000292)","2617","100045000",2.50000000000,≤ 5 mg/L NO3,911018.00000000000,4629334.00000000000,"30",CIC
"POINT (879515.999955628 4678863.00003944)","2618","100047000",2.75833333333,≤ 5 mg/L NO3,879516.00000000000,4678863.00000000000,"30",CIC
"POINT (880342.999980182 4671869.99998709)","2619","100048000",2.12000000000,≤ 5 mg/L NO3,880343.00000000000,4671870.00000000000,"30",CIC
"POINT (886237.999963734 4675427.99997018)","2620","100049000",9.42500000000,> 5 - 25 mg/L NO3,886238.00000000000,4675428.00000000000,"30",CIC
"POINT (877783.000025127 4663810.99997806)","2621","100050000",2.50000000000,≤ 5 mg/L NO3,877783.00000000000,4663811.00000000000,"30",CIC
"POINT (881459.000005875 4656120.99997045)","2622","100051000",0.91666666667,≤ 5 mg/L NO3,881459.00000000000,4656121.00000000000,"30",CIC
"POINT (884812.999996546 4652634.0000369)","2623","100052000",2.50000000000,≤ 5 mg/L NO3,884813.00000000000,4652634.00000000000,"30",CIC
"POINT (884248.000045339 4652412.9999759)","2624","100053000",6.79166666667,> 5 - 25 mg/L NO3,884248.00000000000,4652413.00000000000,"30",CIC
"POINT (887202.000003352 4653786.00004379)","2625","100054000",3.30000000000,≤ 5 mg/L NO3,887202.00000000000,4653786.00000000000,"30",CIC
"POINT (891897.999956653 4653435.99996711)","2626","100056000",22.83000000000,> 5 - 25 mg/L NO3,891898.00000000000,4653436.00000000000,"30",CIC
"POINT (891649.999992583 4644516.0000043)","2627","100058000",2.85000000000,≤ 5 mg/L NO3,891650.00000000000,4644516.00000000000,"30",CIC
"POINT (890008.000001853 4644871.00000591)","2628","100059000",6.02000000000,> 5 - 25 mg/L NO3,890008.00000000000,4644871.00000000000,"30",CIC
"POINT (890761.999959661 4643216.00002609)","2629","100060000",2.50000000000,≤ 5 mg/L NO3,890762.00000000000,4643216.00000000000,"30",CIC
"POINT (892249.000011174 4641985.00001821)","2630","100062000",3.20000000000,≤ 5 mg/L NO3,892249.00000000000,4641985.00000000000,"30",CIC
"POINT (894115.999970863 4643678.99999415)","2631","100063000",11.75000000000,> 5 - 25 mg/L NO3,894116.00000000000,4643679.00000000000,"30",CIC
"POINT (895550.999989001 4639314.99999394)","2632","100064000",2.82500000000,≤ 5 mg/L NO3,895551.00000000000,4639315.00000000000,"30",CIC
"POINT (898492.999999072 4646626.00004798)","2633","100065000",11.71250000000,> 5 - 25 mg/L NO3,898493.00000000000,4646626.00000000000,"30",CIC
"POINT (898685.000039405 4636631.00002776)","2634","100066000",18.13636363640,> 5 - 25 mg/L NO3,898685.00000000000,4636631.00000000000,"30",CIC
"POINT (897309.999992378 4633322.99998575)","2635","100067000",7.81250000000,> 5 - 25 mg/L NO3,897310.00000000000,4633323.00000000000,"30",CIC
"POINT (901270.999994987 4628414.00004521)","2636","100068000",16.18571428570,> 5 - 25 mg/L NO3,901271.00000000000,4628414.00000000000,"30",CIC
"POINT (901751.999954645 4626466.00004843)","2637","100069000",3.68888888889,≤ 5 mg/L NO3,901752.00000000000,4626466.00000000000,"30",CIC
"POINT (903464.999976883 4625766.00004387)","2638","100070000",5.59166666667,> 5 - 25 mg/L NO3,903465.00000000000,4625766.00000000000,"30",CIC
"POINT (904706.999972209 4622791.00002716)","2639","100071000",5.77500000000,> 5 - 25 mg/L NO3,904707.00000000000,4622791.00000000000,"30",CIC
"POINT (908072.999959643 4621330.00001881)","2640","100072000",4.64166666667,≤ 5 mg/L NO3,908073.00000000000,4621330.00000000000,"30",CIC
"POINT (903305.000025027 4621864.99996846)","2641","100073000",7.30000000000,> 5 - 25 mg/L NO3,903305.00000000000,4621865.00000000000,"30",CIC
"POINT (906995.000043025 4612534.00001411)","2642","100074000",5.43333333333,> 5 - 25 mg/L NO3,906995.00000000000,4612534.00000000000,"30",CIC
"POINT (910588.00002062 4606219.99998976)","2643","100076000",6.82500000000,> 5 - 25 mg/L NO3,910588.00000000000,4606220.00000000000,"30",CIC
"POINT (912098.000039484 4607409.00003547)","2644","100077000",12.77500000000,> 5 - 25 mg/L NO3,912098.00000000000,4607409.00000000000,"30",CIC
"POINT (878944.999999397 4615023.99999221)","2645","100078000",13.63636363640,> 5 - 25 mg/L NO3,878945.00000000000,4615024.00000000000,"30",CIC
"POINT (886555.000006211 4612298.99998681)","2646","100079000",8.94545454545,> 5 - 25 mg/L NO3,886555.00000000000,4612299.00000000000,"30",CIC
"POINT (889659.000007233 4611894.99995968)","2647","100080000",12.89166666670,> 5 - 25 mg/L NO3,889659.00000000000,4611895.00000000000,"30",CIC
"POINT (898142.999984293 4600673.00003611)","2648","100082000",12.10833333330,> 5 - 25 mg/L NO3,898143.00000000000,4600673.00000000000,"30",CIC
"POINT (895703.000040626 4598943.00000074)","2649","100083000",9.72500000000,> 5 - 25 mg/L NO3,895703.00000000000,4598943.00000000000,"30",CIC
"POINT (899685.999952748 4598947.99997834)","2650","100084000",19.17500000000,> 5 - 25 mg/L NO3,899686.00000000000,4598948.00000000000,"30",CIC
"POINT (905384.000012629 4599476.00002638)","2651","100085000",11.40833333330,> 5 - 25 mg/L NO3,905384.00000000000,4599476.00000000000,"30",CIC
"POINT (902089.99997618 4597011.00005094)","2652","100086000",9.10000000000,> 5 - 25 mg/L NO3,902090.00000000000,4597011.00000000000,"30",CIC
"POINT (914592.999966062 4603166.00000638)","2653","100088000",8.18333333333,> 5 - 25 mg/L NO3,914593.00000000000,4603166.00000000000,"30",CIC
"POINT (922204.999987068 4590104.9999904)","2654","100090000",8.49166666667,> 5 - 25 mg/L NO3,922205.00000000000,4590105.00000000000,"30",CIC
"POINT (914497.000016448 4596506.00002325)","2655","100092000",8.45000000000,> 5 - 25 mg/L NO3,914497.00000000000,4596506.00000000000,"30",CIC
"POINT (916633.999984615 4594934.00003451)","2656","100093000",10.65833333330,> 5 - 25 mg/L NO3,916634.00000000000,4594934.00000000000,"30",CIC
"POINT (917007.000034353 4590368.99997666)","2657","100094000",6.32222222222,> 5 - 25 mg/L NO3,917007.00000000000,4590369.00000000000,"30",CIC
"POINT (927839.999996658 4587673.00004442)","2658","100095000",15.90833333330,> 5 - 25 mg/L NO3,927840.00000000000,4587673.00000000000,"30",CIC
"POINT (937538.000043889 4637119.00001099)","2659","110003000",2.50000000000,≤ 5 mg/L NO3,937538.00000000000,4637119.00000000000,"30",CIC
"POINT (938665.999994863 4632603.00003821)","2660","110004000",12.61666666670,> 5 - 25 mg/L NO3,938666.00000000000,4632603.00000000000,"30",CIC
"POINT (940854.000044051 4625198.99995055)","2661","110005000",19.46666666670,> 5 - 25 mg/L NO3,940854.00000000000,4625199.00000000000,"30",CIC
"POINT (938147.00003693 4613246.00001822)","2662","110006000",21.21666666670,> 5 - 25 mg/L NO3,938147.00000000000,4613246.00000000000,"30",CIC
"POINT (948684.99995876 4622929.00001492)","2663","110007000",27.72000000000,> 25 mg/L NO3,948685.00000000000,4622929.00000000000,"30",CIC
"POINT (944885.000049797 4618922.00001603)","2664","110008000",11.01666666670,> 5 - 25 mg/L NO3,944885.00000000000,4618922.00000000000,"30",CIC
"POINT (944366.999981888 4632470.00000648)","2665","110009000",0.46250000000,≤ 5 mg/L NO3,944367.00000000000,4632470.00000000000,"30",CIC
"POINT (946105.000030292 4625434.00000194)","2666","110010000",15.03333333330,> 5 - 25 mg/L NO3,946105.00000000000,4625434.00000000000,"30",CIC
"POINT (939209.000011937 4612846.99999024)","2667","110011000",25.60833333330,> 25 mg/L NO3,939209.00000000000,4612847.00000000000,"30",CIC
"POINT (931958.999959959 4629700.99997793)","2668","110012000",2.88333333333,≤ 5 mg/L NO3,931959.00000000000,4629701.00000000000,"30",CIC
"POINT (935894.000010126 4624438.00003905)","2669","110014000",36.14166666670,> 25 mg/L NO3,935894.00000000000,4624438.00000000000,"30",CIC
"POINT (937110.000023917 4617864.00000948)","2670","110016000",35.30000000000,> 25 mg/L NO3,937110.00000000000,4617864.00000000000,"30",CIC
"POINT (929360.000007218 4623007.99999564)","2671","110019000",4.10909090909,≤ 5 mg/L NO3,929360.00000000000,4623008.00000000000,"30",CIC
"POINT (931552.999997573 4615477.00004213)","2672","110020000",44.61666666670,> 25 mg/L NO3,931553.00000000000,4615477.00000000000,"30",CIC
"POINT (926665.000045404 4621608.999953)","2673","110020500",2.50000000000,≤ 5 mg/L NO3,926665.00000000000,4621609.00000000000,"30",CIC
"POINT (929802.000021956 4616736.00002088)","2674","110020700",61.29000000000,> 25 mg/L NO3,929802.00000000000,4616736.00000000000,"30",CIC
"POINT (929949.000024388 4611045.00002916)","2675","110021000",70.08750000000,> 25 mg/L NO3,929949.00000000000,4611045.00000000000,"30",CIC
"POINT (921081.999975879 4622613.99998224)","2676","110022000",4.44166666667,≤ 5 mg/L NO3,921082.00000000000,4622614.00000000000,"30",CIC
